sale_date,name,token_id,price_gun,rarity,seller,buyer,item_url,image_url,transaction_hash
2025-07-29 11:09:15,Ichnya ,1042623,39.0,Common,0x7e820f6dac2d82712113c6354f1d8f3b66225dee,0x2eb8f7a28b3cde7397b71df987315634afd62578,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1042623,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x3ec625a01ef6d22e8b1de204b98e4703821544e04d4e471d5a8676d2c324dbfd
2025-08-05 03:50:40,Ichnya ,121087,14.0,Common,0xca15d3e7099f8ced12b1cdf6b9b1b2cf80d9c3fb,0x93b1264f4c651402b4b522e8fa1e37f4e1ea1079,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0xb7b8fec973e3035896b6a4f0e68f7dc87da5e0c31b90e27fbce8df549d55656c
2025-08-05 04:12:25,Ichnya ,121087,13.99,Common,0x93b1264f4c651402b4b522e8fa1e37f4e1ea1079,0x282ec8ae325b883e1613bc1630f705270fe007fa,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0xea7c32e7868e90e6510a8829ef2c48c15746ef3d649e676ba97951aa77cadff9
2025-08-05 06:10:23,Ichnya ,121087,15.0,Common,0x282ec8ae325b883e1613bc1630f705270fe007fa,0x8fbdfee829af8063247b7a89f6b05845183470dc,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x1cbcaf54963b0aa27bf2f8ffe774c06efff844dace8077c8d7585119275de6f4
2025-08-05 08:23:41,Ichnya ,121087,15.0,Common,0x8fbdfee829af8063247b7a89f6b05845183470dc,0x812ebfbfb7b8fdbf877854242bf1e2258cedbcd5,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x3cf35098dd3b76e00043c89714b52859d6313baf3f4fa330acaab569eaab8787
2025-08-05 09:30:20,Ichnya ,121087,15.0,Common,0x812ebfbfb7b8fdbf877854242bf1e2258cedbcd5,0x01c77eb60e25fa15f052b638216af2a8dddb6918,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x42e530d508572010421b73c95f5599955718c02547361f9d202d05cdfde97761
2025-08-06 05:19:11,Ichnya ,121087,12.0,Common,0x01c77eb60e25fa15f052b638216af2a8dddb6918,0x0c2ed599faebc8cfebdfc98b132619b859c4ac83,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0xad5993860ba1f73076ed0145389bf386b0c81a6bff067112b3fc1625a4a60998
2025-08-06 06:54:05,Ichnya ,121087,14.0,Common,0x0c2ed599faebc8cfebdfc98b132619b859c4ac83,0x7edf2bdbfa6cdccdb0c6623aa8fe0c205bae4d7c,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x848d70c621a8551f2158867b8e317b20af749e1726b9e168e4511e181d9bfac8
2025-08-06 08:19:09,Ichnya ,121087,14.0,Common,0x7edf2bdbfa6cdccdb0c6623aa8fe0c205bae4d7c,0x1ebe12c9b09c9ee100cb88377e185e4b2cc6519b,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x6de089c7e6595967911e54c603ea9a26bc0741ab0db7d533ac4aa6770f04c0d2
2025-08-06 08:47:06,Ichnya ,121087,15.0,Common,0x1ebe12c9b09c9ee100cb88377e185e4b2cc6519b,0x9deeb49e4924772b6d3b07cd1217d88eb04d753d,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0xe9b168d9c2a2c098bd6b91e7859e21309ed14d4c73eefc997141d3a8fc433fe9
2025-08-07 01:45:26,Ichnya ,121087,14.0,Common,0x9deeb49e4924772b6d3b07cd1217d88eb04d753d,0x2f354624531e9ee252c406502c7bebb086a351c9,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x54934dbcf705f3ae5b515ecc956d03b3defb84b1212993d5c8dcdcb0bfab5429
2025-08-07 02:12:51,Ichnya ,121087,15.0,Common,0x2f354624531e9ee252c406502c7bebb086a351c9,0xb64f9b05215d154e1d9987754f0e9cd229aa14b7,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x5ebf712852449a4b4b575b9f93d5a603e0521366f0b1e93c05f5277d5214946c
2025-08-07 02:30:53,Ichnya ,121087,17.0,Common,0xb64f9b05215d154e1d9987754f0e9cd229aa14b7,0x1af20692fe30d4a8d10f2375dd1d8480cb395df8,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0xc2ed3e43512b971bf89f123481d4a435d269b0a5d4fc105084838066e1c299ac
2025-08-07 04:07:17,Ichnya ,121087,15.0,Common,0x1af20692fe30d4a8d10f2375dd1d8480cb395df8,0x93e66a85398e1c43dc4670ccdb78e6157af83469,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121087,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_MR02_S01_Common_hd.png,0x28f61e30fb4de93e6cd05aa3b419f97f6fb05bb77b004009814ee55ee3aa144e
