sale_date,name,token_id,price_gun,item_url,seller,buyer,transaction_hash,image_url
2025-07-25 16:01:30,Vulture Solana,6335927,1000.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6335927,0x52ae83a90375986d24351085a910b85c57b92a35,0xdd6117b85e2991caf72fbf336db4a3f85281a2f8,0x1cd8409fbb4cda16ad16e422a708a10190d8231dee527e24544d7ad659c6287f,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-25 16:51:04,Vulture Solana,6328947,1200.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6328947,0x79bad60aa4d3b72a59318feaf6f8a950ea4f9862,0xf19ffe7d78c14f533816d6492fa0dffe86753c05,0xaac06df6710edb87da79748b6e0ee5fd49151df3021827840aa6dc37648d5ecb,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-25 20:23:38,Vulture Solana,6317960,1033.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6317960,0xe6c35d0adeec59101abe9368154595fdd7278cf8,0xf19ffe7d78c14f533816d6492fa0dffe86753c05,0xf8f68e296496581c4a703357bda11cedc201bb089de60d7d9f03713a3e1582c3,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-26 03:07:01,Vulture Solana,6209822,1965.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6209822,0x463dedf4b71cd7e94d661c359818f9cd2071991b,0x14fb17d6311df9a072ebb730585cde36d96c5156,0xe4178ae43bb01bf53a9fb8f0cfcdc159c3e57453b8b8c19dc2ca722cb7f8e0be,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-26 23:50:52,Vulture Solana,6370983,1750.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6370983,0xe00d4dcfcdb3072abab8a46b263d5afde38c7e20,0x9b3f238973b3ed097030e2972f58bc7be142ded5,0xcc3cfde718b8962a9b1215c29d1677151afd1270fc1f7ea07b04414d3e7a7e5d,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-27 23:53:05,Vulture Solana,6346494,1649.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6346494,0x9a238890e942fcec03493e6746958476be869189,0x3138ac1534ed838c4c126384f692ffe4a4376b1c,0xc2cb54ada77a4df3b300fa8d43de9b54ee1374863e6bb324544eda5a38d81c81,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-28 18:18:37,Vulture Solana,6412505,1449.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6412505,0x9a238890e942fcec03493e6746958476be869189,0xd81180d7f83fdaae549130f7dbe88fede735d1eb,0x25b7cc4c9bb1a83b9cd8a28599de8312c7023719225da8c15bd905cfa90d69fa,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-29 03:10:06,Vulture Solana,6430281,1499.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6430281,0x9a238890e942fcec03493e6746958476be869189,0x741c518aeaf0384d4d7bf5065ace8016a6e4bff8,0xd121be59ce6f02fd38437c506abaaf66e5dd29d095169e7303a10c3b56660456,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-30 05:39:57,Vulture Solana,6250358,1900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6250358,0xcbb385c94d7b8971b98e31d6d426e580364d0051,0xb16134769108577730012d80e8f7039321699573,0x2a647171dbbf95ebc98d7deadde90615aa302d93a478625ad59181c824059c7e,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
2025-07-30 06:04:30,Vulture Solana,6313339,1900.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6313339,0xcbb385c94d7b8971b98e31d6d426e580364d0051,0xd46be69b81e455b9b637d9997f2d7e3af40e8c72,0x986b207ad87ac72260c24d36b41e610bddd619ebcb50864a3549dcda852dee7d,https://cdne-g01-livepc-wu-itemsthumbnails.azureedge.net/ExportedAssets/Weapon_Weapon_AR05_V_60A_hd.png
